invoice_id,vendor,date,amount,currency,description
INV-0004088,Lumen Power,2025-07-20,168233.22,INR,Consulting retainer
INV-0004089,BlueBank Services,2025-09-09,117031.94,INR,Logistics charge
INV-0004090,Metro Logistics,2025-07-28,41026.67,INR,Monthly service fee
INV-0004091,Metro Logistics,2025-05-14,114462.43,INR,Insurance premium
INV-0004092,Falcon Couriers,2025-05-22,19588.89,INR,Telecom usage
INV-0004093,Cobalt Energy,2025-06-21,92171.57,INR,Consulting retainer
INV-0004094,Trident Media,2025-06-16,56254.4,INR,Monthly service fee
INV-0004095,Quasar Digital,2025-10-09,62044.6,INR,Telecom usage
INV-0004096,Lotus Telecom,2025-06-14,46820.06,INR,Hardware purchase
INV-0004097,Aurora Systems,2025-08-12,88784.25,INR,Telecom usage
INV-0004098,Stellar Insurance,2025-07-27,5093.8,INR,Insurance premium
INV-0004099,Apollo Health,2025-10-10,98558.21,INR,Software subscription
INV-0004100,Silverline Hotels,2025-04-26,100056.91,INR,Telecom usage
INV-0004101,Lotus Telecom,2025-09-23,41491.18,INR,Consulting retainer
INV-0004102,Iris Pharma,2025-05-10,120390.23,INR,Telecom usage
INV-0004103,Metro Logistics,2025-08-02,41822.62,INR,Software subscription
INV-0004104,Neptune Shipping,2025-08-02,55191.28,INR,Insurance premium
INV-0004105,Cobalt Energy,2025-07-27,120286.91,INR,Office supplies
INV-0004106,BlueBank Services,2025-10-13,187085.47,INR,Logistics charge
INV-0004107,Indigo Chem,2025-10-16,13406.64,INR,Monthly service fee
INV-0004108,Topaz Security,2025-09-14,69364.24,INR,Telecom usage
INV-0004109,BlueBank Services,2025-08-24,87540.22,INR,Office supplies
INV-0004110,Polar Constructions,2025-05-13,87753.79,INR,Software subscription
INV-0004111,Cobalt Energy,2025-06-28,73635.65,INR,Insurance premium
INV-0004112,Granite Mining,2025-05-31,34124.06,INR,Logistics charge
INV-0004113,Quick Logistics,2025-07-27,73232.08,INR,Logistics charge
INV-0004114,Nimbus Soft,2025-05-31,18929.17,INR,Monthly service fee
INV-0004115,Helios Motors,2025-05-11,105288.15,INR,Insurance premium
INV-0004116,Lotus Telecom,2025-05-29,58983.99,INR,Telecom usage
INV-0004117,Nova Travels,2025-06-07,46203.19,INR,Insurance premium
INV-0004118,Metro Logistics,2025-09-01,13822.39,INR,Hardware purchase
INV-0004119,Stellar Insurance,2025-05-04,114735.51,INR,Consulting retainer
INV-0004120,Evergreen Supplies,2025-09-08,94314.55,INR,Telecom usage
INV-0004121,Metro Logistics,2025-06-20,3927.77,INR,Logistics charge
INV-0004122,Echo Electronics,2025-05-10,13942.73,INR,Hardware purchase
INV-0004123,Nova Travels,2025-06-05,107023.69,INR,Office supplies
INV-0004124,Lumen Power,2025-07-24,144780.09,INR,Consulting retainer
INV-0004125,Crescent Books,2025-06-07,49506.49,INR,Monthly service fee
INV-0004126,Silverline Hotels,2025-06-03,153386.75,INR,Monthly service fee
INV-0004127,Pine IT Services,2025-08-28,179020.22,INR,Telecom usage
INV-0004128,Astra Labs,2025-06-02,10144.72,INR,Consulting retainer
INV-0004129,Astra Labs,2025-06-21,172406.81,INR,Software subscription
INV-0004130,Velvet Cosmetics,2025-07-01,92749.84,INR,Office supplies
INV-0004131,Trident Media,2025-05-19,142829.22,INR,Consulting retainer
INV-0004132,Titan Beverages,2025-09-23,151025.47,INR,Hardware purchase
INV-0004133,Topaz Security,2025-05-25,614.39,INR,Office supplies
INV-0004134,Mango Mobility,2025-08-24,135666.32,INR,Telecom usage
INV-0004135,Lumen Power,2025-09-06,145383.87,INR,Office supplies
INV-0004136,Indigo Chem,2025-09-01,71110.13,INR,Telecom usage
INV-0004137,Summit Paper,2025-06-24,104932.35,INR,Telecom usage
INV-0004138,Metro Logistics,2025-08-27,171656.4,INR,Consulting retainer
INV-0004139,Quick Logistics,2025-06-12,15146.71,INR,Software subscription
INV-0004140,Marble Interiors,2025-05-20,121076.95,INR,Telecom usage
INV-0004141,Topaz Security,2025-07-26,60253.83,INR,Monthly service fee
INV-0004142,Silverline Hotels,2025-08-23,40141.22,INR,Monthly service fee
INV-0004143,Apollo Health,2025-08-10,155126.88,INR,Consulting retainer
INV-0004144,Lotus Telecom,2025-09-19,158209.6,INR,Consulting retainer
INV-0004145,Indigo Chem,2025-07-07,79573.97,INR,Consulting retainer
INV-0004146,BlueBank Services,2025-06-18,180780.9,INR,Insurance premium
INV-0004147,Falcon Couriers,2025-08-01,93536.64,INR,Office supplies
INV-0004148,Sapphire Finance,2025-06-12,92928.21,INR,Telecom usage
INV-0004149,Alpha Insure,2025-06-22,189571.22,INR,Hardware purchase
INV-0004150,Evergreen Supplies,2025-07-25,11097.31,INR,Office supplies
INV-0004151,Topaz Security,2025-10-05,174486.52,INR,Hardware purchase
INV-0004152,Echo Electronics,2025-07-05,71277.49,INR,Office supplies
INV-0004153,Quick Logistics,2025-08-21,14017.25,INR,Software subscription
INV-0004154,Zenith Apparel,2025-07-09,184436.06,INR,Consulting retainer
INV-0004155,ACME Corp,2025-05-16,29614.84,INR,Insurance premium
INV-0004156,Alpha Insure,2025-04-27,102146.59,INR,Software subscription
INV-0004157,BlueBank Services,2025-08-13,80980.7,INR,Office supplies
INV-0004158,Neptune Shipping,2025-09-27,65645.66,INR,Software subscription
INV-0004159,Alpha Insure,2025-08-31,117331.42,INR,Office supplies
INV-0004160,Summit Paper,2025-08-23,86964.93,INR,Monthly service fee
INV-0004161,Prism Plastics,2025-09-08,145868.56,INR,Hardware purchase
INV-0004162,Vertex Retail,2025-07-26,66365.34,INR,Office supplies
INV-0004163,Raven Tools,2025-09-30,53787.62,INR,Consulting retainer
INV-0004164,Summit Paper,2025-06-10,19091.33,INR,Telecom usage
INV-0004165,Nova Travels,2025-07-30,44437.39,INR,Monthly service fee
INV-0004166,Marble Interiors,2025-04-24,190735.15,INR,Logistics charge
INV-0004167,Aurora Systems,2025-09-13,39136.02,INR,Consulting retainer
INV-0004168,Polar Constructions,2025-09-08,113853.27,INR,Logistics charge
INV-0004169,ACME Corp,2025-05-07,33096.59,INR,Monthly service fee
INV-0004170,Helios Motors,2025-08-22,157508.92,INR,Logistics charge
INV-0004171,Olive Agro,2025-06-02,185001.95,INR,Office supplies
INV-0004172,Delta Engineering,2025-05-11,134048.72,INR,Software subscription
INV-0004173,Stellar Insurance,2025-07-25,170193.47,INR,Insurance premium
INV-0004174,Velvet Cosmetics,2025-09-10,109811.11,INR,Software subscription
INV-0004175,Titan Beverages,2025-10-08,65643.35,INR,Consulting retainer
INV-0004176,Prism Plastics,2025-10-12,167154.05,INR,Insurance premium
INV-0004177,Echo Electronics,2025-06-22,45626.68,INR,Monthly service fee
INV-0004178,Polar Constructions,2025-08-22,54801.61,INR,Insurance premium
INV-0004179,Falcon Couriers,2025-08-02,10731.67,INR,Insurance premium
INV-0004180,Helios Motors,2025-05-18,164901.76,INR,Logistics charge
INV-0004181,Cobalt Energy,2025-06-23,93137.34,INR,Consulting retainer
INV-0004182,Orion Foods,2025-10-16,108670.75,INR,Software subscription
INV-0004183,Aurora Systems,2025-08-01,84148.66,INR,Software subscription
INV-0004184,Marble Interiors,2025-05-11,48877.59,INR,Office supplies
INV-0004185,Prism Plastics,2025-05-07,155105.73,INR,Monthly service fee
INV-0004186,Polar Constructions,2025-08-02,163104.64,INR,Consulting retainer
INV-0004187,Aurora Systems,2025-08-20,195682.54,INR,Software subscription
INV-0004188,Sapphire Finance,2025-05-21,61947.48,INR,Office supplies
INV-0004189,Falcon Couriers,2025-07-31,117890.43,INR,Telecom usage
INV-0004190,Polar Constructions,2025-06-20,57650.28,INR,Consulting retainer
INV-0004191,Amber Healthcare,2025-05-31,119797.44,INR,Telecom usage
INV-0004192,Nimbus Soft,2025-05-16,16877.93,INR,Monthly service fee
INV-0004193,Vertex Retail,2025-09-06,85994.25,INR,Hardware purchase
INV-0004194,Coral Resorts,2025-10-03,30801.59,INR,Monthly service fee
INV-0004195,ACME Corp,2025-08-19,35925.83,INR,Consulting retainer
INV-0004196,Evergreen Supplies,2025-07-23,135908.57,INR,Software subscription
INV-0004197,Prism Plastics,2025-09-14,17960.28,INR,Consulting retainer
INV-0004198,Marble Interiors,2025-07-14,20444.28,INR,Hardware purchase
INV-0004199,Quick Logistics,2025-09-25,542.52,INR,Logistics charge
INV-0004200,Metro Logistics,2025-07-30,164926.09,INR,Office supplies
INV-0004201,Orion Foods,2025-06-28,118877.35,INR,Hardware purchase
INV-0004202,Stellar Insurance,2025-07-02,28153.89,INR,Office supplies
INV-0004203,Echo Electronics,2025-06-26,31900.11,INR,Hardware purchase
INV-0004204,Falcon Couriers,2025-09-23,45146.49,INR,Insurance premium
INV-0004205,Quick Logistics,2025-07-30,170505.21,INR,Consulting retainer
INV-0004206,Coral Resorts,2025-08-20,162149.02,INR,Software subscription
INV-0004207,Pine IT Services,2025-07-08,59083.83,INR,Telecom usage
INV-0004208,Aurora Systems,2025-06-20,158954.37,INR,Insurance premium
INV-0004209,Prism Plastics,2025-07-13,42504.18,INR,Office supplies
INV-0004210,Vertex Retail,2025-10-18,31466.21,INR,Hardware purchase
INV-0004211,Alpha Insure,2025-09-18,175090.75,INR,Consulting retainer
INV-0004212,Orion Foods,2025-08-13,25658.89,INR,Hardware purchase
INV-0004213,Evergreen Supplies,2025-07-15,137701.3,INR,Logistics charge
INV-0004214,Iris Pharma,2025-08-22,87349.3,INR,Hardware purchase
INV-0004215,Indigo Chem,2025-10-09,188544.46,INR,Insurance premium
INV-0004216,Iris Pharma,2025-06-13,179170.13,INR,Monthly service fee
INV-0004217,Sapphire Finance,2025-05-31,78463.46,INR,Software subscription
INV-0004218,Zeta Telecom,2025-05-03,6760.21,INR,Insurance premium
INV-0004219,Topaz Security,2025-06-07,162597.5,INR,Office supplies
INV-0004220,Prism Plastics,2025-07-31,156853.09,INR,Software subscription
INV-0004221,Lotus Telecom,2025-05-25,163248.35,INR,Telecom usage
INV-0004222,Prism Plastics,2025-07-10,191633.99,INR,Consulting retainer
INV-0004223,ACME Corp,2025-06-02,190880.77,INR,Telecom usage
INV-0004224,Nimbus Soft,2025-08-23,175166.43,INR,Software subscription
INV-0004225,Vertex Retail,2025-05-01,176901.72,INR,Logistics charge
INV-0004226,Pine IT Services,2025-09-22,99323.85,INR,Insurance premium
INV-0004227,Zenith Apparel,2025-06-06,83865.1,INR,Monthly service fee
INV-0004228,Titan Beverages,2025-07-22,142417.36,INR,Software subscription
INV-0004229,Amber Healthcare,2025-04-21,21367.15,INR,Logistics charge
INV-0004230,Apollo Health,2025-05-28,66837.32,INR,Insurance premium
INV-0004231,Mango Mobility,2025-07-30,177972.48,INR,Logistics charge
INV-0004232,Polar Constructions,2025-05-01,91263.02,INR,Insurance premium
INV-0004233,Crescent Books,2025-08-15,9380.48,INR,Software subscription
INV-0004234,BlueBank Services,2025-08-03,118069.39,INR,Hardware purchase
INV-0004235,Granite Mining,2025-08-05,185845.16,INR,Logistics charge
INV-0004236,Silverline Hotels,2025-09-19,44968.46,INR,Insurance premium
INV-0004237,Marble Interiors,2025-10-04,170506.86,INR,Logistics charge
INV-0004238,Prism Plastics,2025-09-16,51201.31,INR,Insurance premium
INV-0004239,ACME Corp,2025-09-03,46229.56,INR,Logistics charge
INV-0004240,Lotus Telecom,2025-06-21,79697.55,INR,Telecom usage
INV-0004241,Alpha Insure,2025-05-10,160577.04,INR,Insurance premium
INV-0004242,Crescent Books,2025-09-07,188013.42,INR,Monthly service fee
INV-0004243,Pine IT Services,2025-10-01,157704.77,INR,Monthly service fee
INV-0004244,Falcon Couriers,2025-09-16,43076.2,INR,Insurance premium
INV-0004245,Glide Technologies,2025-05-20,171119.16,INR,Telecom usage
INV-0004246,Lumen Power,2025-07-14,35858.73,INR,Logistics charge
INV-0004247,ACME Corp,2025-10-13,86185.35,INR,Software subscription
INV-0004248,Indigo Chem,2025-06-22,189342.42,INR,Monthly service fee
INV-0004249,Orion Foods,2025-05-24,186250.85,INR,Insurance premium
INV-0004250,Metro Logistics,2025-10-06,58817.17,INR,Insurance premium
INV-0004251,Aurora Systems,2025-06-01,181237.93,INR,Logistics charge
INV-0004252,Raven Tools,2025-06-01,72605.21,INR,Insurance premium
INV-0004253,Marble Interiors,2025-09-06,138465.72,INR,Hardware purchase
INV-0004254,Zeta Telecom,2025-05-30,174707.62,INR,Monthly service fee
INV-0004255,Quasar Digital,2025-05-07,155843.64,INR,Insurance premium
INV-0004256,Trident Media,2025-05-20,153097.61,INR,Software subscription
INV-0004257,Delta Engineering,2025-08-27,153316.96,INR,Office supplies
INV-0004258,Pine IT Services,2025-05-22,96507.75,INR,Insurance premium
INV-0004259,Nimbus Soft,2025-07-21,157905.51,INR,Software subscription
INV-0004260,Trident Media,2025-07-29,161417.08,INR,Insurance premium
INV-0004261,Raven Tools,2025-04-25,182228.53,INR,Hardware purchase
INV-0004262,Zeta Telecom,2025-06-01,29589.68,INR,Consulting retainer
INV-0004263,Mango Mobility,2025-10-14,107194.44,INR,Office supplies
INV-0004264,Summit Paper,2025-09-29,70600.83,INR,Software subscription
INV-0004265,Topaz Security,2025-08-09,21162.09,INR,Telecom usage
INV-0004266,Apollo Health,2025-06-02,38433.67,INR,Office supplies
INV-0004267,Glide Technologies,2025-09-18,149673.0,INR,Hardware purchase
INV-0004268,Pearl Analytics,2025-06-18,166984.98,INR,Office supplies
INV-0004269,Lumen Power,2025-08-16,77761.48,INR,Software subscription
INV-0004270,Zenith Apparel,2025-05-01,7757.71,INR,Logistics charge
INV-0004271,ACME Corp,2025-09-14,71406.58,INR,Software subscription
INV-0004272,Indigo Chem,2025-07-16,83398.97,INR,Monthly service fee
INV-0004273,Silverline Hotels,2025-08-17,17502.44,INR,Hardware purchase
INV-0004274,Echo Electronics,2025-09-01,112501.75,INR,Hardware purchase
INV-0004275,Vortex Metals,2025-05-25,94949.25,INR,Software subscription
INV-0004276,Delta Engineering,2025-09-27,162260.45,INR,Software subscription
INV-0004277,Quasar Digital,2025-07-09,107647.77,INR,Telecom usage
INV-0004278,Evergreen Supplies,2025-04-30,171802.05,INR,Monthly service fee
INV-0004279,Marble Interiors,2025-10-08,192833.56,INR,Consulting retainer
INV-0004280,Coral Resorts,2025-06-26,163230.82,INR,Consulting retainer
INV-0004281,Nova Travels,2025-07-17,170022.53,INR,Hardware purchase
INV-0004282,Mango Mobility,2025-07-23,15484.78,INR,Insurance premium
INV-0004283,Pearl Analytics,2025-07-06,81670.74,INR,Monthly service fee
INV-0004284,Evergreen Supplies,2025-07-13,37362.84,INR,Hardware purchase
INV-0004285,Astra Labs,2025-09-02,120779.83,INR,Hardware purchase
INV-0004286,Sapphire Finance,2025-05-20,19483.87,INR,Insurance premium
INV-0004287,Glide Technologies,2025-07-15,64003.19,INR,Hardware purchase
INV-0004288,Trident Media,2025-09-15,42855.94,INR,Hardware purchase
INV-0004289,Cobalt Energy,2025-05-03,55664.72,INR,Hardware purchase
INV-0004290,Iris Pharma,2025-09-08,187074.26,INR,Insurance premium
INV-0004291,Lumen Power,2025-10-06,59860.44,INR,Telecom usage
INV-0004292,Summit Paper,2025-05-01,62722.49,INR,Telecom usage
INV-0004293,Nimbus Soft,2025-10-06,66986.68,INR,Monthly service fee
INV-0004294,Astra Labs,2025-05-08,19315.84,INR,Monthly service fee
INV-0004295,Orion Foods,2025-08-21,8983.71,INR,Software subscription
INV-0004296,Crimson Textiles,2025-09-06,21824.74,INR,Consulting retainer
INV-0004297,Vortex Metals,2025-09-11,179057.39,INR,Logistics charge
INV-0004298,Nimbus Soft,2025-07-15,34091.77,INR,Hardware purchase
INV-0004299,Titan Beverages,2025-04-25,94327.98,INR,Consulting retainer
INV-0004300,Metro Logistics,2025-10-12,102182.05,INR,Telecom usage
INV-0004301,ACME Corp,2025-10-12,104833.54,INR,Insurance premium
INV-0004302,Velvet Cosmetics,2025-06-08,98784.24,INR,Logistics charge
INV-0004303,Alpha Insure,2025-08-09,42596.0,INR,Telecom usage
INV-0004304,Zenith Apparel,2025-09-03,58894.91,INR,Consulting retainer
INV-0004305,Crimson Textiles,2025-09-19,82602.83,INR,Insurance premium
INV-0004306,Nova Travels,2025-06-23,123468.78,INR,Hardware purchase
INV-0004307,Iris Pharma,2025-08-06,51372.36,INR,Office supplies
INV-0004308,ACME Corp,2025-05-20,81406.22,INR,Logistics charge
INV-0004309,Pearl Analytics,2025-06-24,138414.34,INR,Consulting retainer
INV-0004310,Indigo Chem,2025-09-16,24435.46,INR,Logistics charge
INV-0004311,Astra Labs,2025-05-01,46555.7,INR,Logistics charge
INV-0004312,Pearl Analytics,2025-05-02,146384.87,INR,Telecom usage
INV-0004313,Astra Labs,2025-06-15,55671.54,INR,Hardware purchase
INV-0004314,Velvet Cosmetics,2025-04-21,130544.67,INR,Hardware purchase
INV-0004315,Coral Resorts,2025-04-24,82964.49,INR,Software subscription
INV-0004316,Apollo Health,2025-08-13,29304.55,INR,Hardware purchase
INV-0004317,Sapphire Finance,2025-07-13,195461.38,INR,Telecom usage
INV-0004318,Prism Plastics,2025-08-31,136222.75,INR,Office supplies
INV-0004319,Prism Plastics,2025-06-11,171622.37,INR,Consulting retainer
INV-0004320,Apollo Health,2025-07-29,70959.05,INR,Logistics charge
INV-0004321,Falcon Couriers,2025-08-24,189854.03,INR,Telecom usage
INV-0004322,Alpha Insure,2025-06-24,1109.95,INR,Office supplies
INV-0004323,Metro Logistics,2025-05-06,156387.92,INR,Monthly service fee
INV-0004324,Pearl Analytics,2025-08-16,105094.26,INR,Logistics charge
INV-0004325,Aurora Systems,2025-05-19,176320.66,INR,Consulting retainer
INV-0004326,Evergreen Supplies,2025-07-01,35823.49,INR,Monthly service fee
INV-0004327,Granite Mining,2025-09-03,13526.36,INR,Office supplies
INV-0004328,Neptune Shipping,2025-07-07,129027.88,INR,Office supplies
INV-0004329,Zenith Apparel,2025-10-14,172837.64,INR,Office supplies
INV-0004330,Topaz Security,2025-06-29,32511.43,INR,Logistics charge
INV-0004331,Lotus Telecom,2025-05-25,3920.58,INR,Logistics charge
INV-0004332,Indigo Chem,2025-08-23,77224.04,INR,Consulting retainer
INV-0004333,Delta Engineering,2025-06-28,144387.91,INR,Insurance premium
INV-0004334,Coral Resorts,2025-05-16,54726.52,INR,Insurance premium
INV-0004335,Pearl Analytics,2025-08-02,4549.76,INR,Hardware purchase
INV-0004336,Quasar Digital,2025-07-02,50793.7,INR,Logistics charge
INV-0004337,Summit Paper,2025-10-09,186308.64,INR,Consulting retainer
INV-0004338,Titan Beverages,2025-08-26,195501.62,INR,Monthly service fee
INV-0004339,Vertex Retail,2025-04-26,65811.65,INR,Telecom usage
INV-0004340,Velvet Cosmetics,2025-07-17,791.37,INR,Logistics charge
INV-0004341,Trident Media,2025-05-18,146657.48,INR,Telecom usage
INV-0004342,Helios Motors,2025-10-16,161016.34,INR,Logistics charge
INV-0004343,Titan Beverages,2025-08-01,134132.34,INR,Software subscription
INV-0004344,Orion Foods,2025-07-27,94634.97,INR,Logistics charge
INV-0004345,Quasar Digital,2025-07-13,9637.79,INR,Software subscription
INV-0004346,Neptune Shipping,2025-08-19,151905.84,INR,Software subscription
INV-0004347,Falcon Couriers,2025-06-18,86449.23,INR,Monthly service fee
INV-0004348,Coral Resorts,2025-05-10,21086.89,INR,Consulting retainer
INV-0004349,Cobalt Energy,2025-08-04,173377.04,INR,Logistics charge
INV-0004350,Olive Agro,2025-08-04,107228.65,INR,Hardware purchase
INV-0004351,Orion Foods,2025-10-12,197960.03,INR,Office supplies
INV-0004352,Iris Pharma,2025-05-25,44536.07,INR,Logistics charge
INV-0004353,Apollo Health,2025-07-24,19822.81,INR,Insurance premium
INV-0004354,ACME Corp,2025-09-18,82123.07,INR,Insurance premium
INV-0004355,Indigo Chem,2025-09-18,178015.41,INR,Logistics charge
INV-0004356,Nimbus Soft,2025-07-17,184751.65,INR,Hardware purchase
INV-0004357,Nimbus Soft,2025-06-24,158324.36,INR,Logistics charge
INV-0004358,Quick Logistics,2025-08-20,137954.84,INR,Consulting retainer
INV-0004359,Prism Plastics,2025-10-16,145868.59,INR,Office supplies
INV-0004360,Apollo Health,2025-08-04,177549.92,INR,Hardware purchase
INV-0004361,Nimbus Soft,2025-08-27,116784.4,INR,Insurance premium
INV-0004362,ACME Corp,2025-08-08,139427.63,INR,Software subscription
INV-0004363,Summit Paper,2025-08-14,111479.23,INR,Consulting retainer
INV-0004364,BlueBank Services,2025-05-15,196150.63,INR,Monthly service fee
INV-0004365,Prism Plastics,2025-06-30,38912.65,INR,Consulting retainer
INV-0004366,Cobalt Energy,2025-05-02,146621.83,INR,Logistics charge
INV-0004367,Apollo Health,2025-06-10,26959.32,INR,Office supplies
INV-0004368,Alpha Insure,2025-10-07,90168.67,INR,Consulting retainer
INV-0004369,Quick Logistics,2025-05-21,145285.9,INR,Logistics charge
INV-0004370,Sapphire Finance,2025-09-28,151439.58,INR,Insurance premium
INV-0004371,Zephyr Foods,2025-08-09,31208.93,INR,Hardware purchase
INV-0004372,Metro Logistics,2025-08-20,75928.19,INR,Consulting retainer
INV-0004373,Sapphire Finance,2025-04-29,106839.42,INR,Telecom usage
INV-0004374,Orion Foods,2025-05-12,153001.3,INR,Logistics charge
INV-0004375,Zeta Telecom,2025-05-30,83303.04,INR,Telecom usage
INV-0004376,Cobalt Energy,2025-10-17,162613.61,INR,Insurance premium
INV-0004377,Iris Pharma,2025-09-01,142887.6,INR,Software subscription
INV-0004378,Lotus Telecom,2025-05-31,165840.72,INR,Logistics charge
INV-0004379,Lotus Telecom,2025-08-07,34840.94,INR,Office supplies
INV-0004380,Nova Travels,2025-07-10,52415.62,INR,Logistics charge
INV-0004381,Raven Tools,2025-04-26,39655.8,INR,Insurance premium
INV-0004382,Topaz Security,2025-09-05,93241.24,INR,Hardware purchase
INV-0004383,Vortex Metals,2025-05-20,159422.06,INR,Consulting retainer
INV-0004384,Alpha Insure,2025-06-18,147532.21,INR,Hardware purchase
INV-0004385,Lumen Power,2025-08-21,79224.11,INR,Consulting retainer
INV-0004386,Alpha Insure,2025-08-31,36368.62,INR,Logistics charge
INV-0004387,Astra Labs,2025-06-21,181646.25,INR,Hardware purchase
INV-0004388,Quasar Digital,2025-09-05,110679.32,INR,Software subscription
INV-0004389,Mango Mobility,2025-09-05,19160.54,INR,Insurance premium
INV-0004390,Amber Healthcare,2025-09-08,27667.9,INR,Consulting retainer
INV-0004391,Quick Logistics,2025-08-08,98356.42,INR,Logistics charge
INV-0004392,Astra Labs,2025-06-16,139905.72,INR,Hardware purchase
INV-0004393,Mango Mobility,2025-05-28,125155.59,INR,Hardware purchase
INV-0004394,Polar Constructions,2025-09-30,109571.89,INR,Software subscription
INV-0004395,Olive Agro,2025-06-02,136427.12,INR,Software subscription
INV-0004396,BlueBank Services,2025-04-29,153213.15,INR,Monthly service fee
INV-0004397,Glide Technologies,2025-10-08,138331.27,INR,Monthly service fee
INV-0004398,Nimbus Soft,2025-07-12,33402.32,INR,Hardware purchase
INV-0004399,Nimbus Soft,2025-10-14,38489.19,INR,Hardware purchase
INV-0004400,Lotus Telecom,2025-09-05,129685.77,INR,Monthly service fee
INV-0004401,Titan Beverages,2025-09-22,5655.33,INR,Consulting retainer
INV-0004402,Neptune Shipping,2025-07-10,76119.49,INR,Hardware purchase
INV-0004403,Pine IT Services,2025-10-03,58327.43,INR,Insurance premium
INV-0004404,Helios Motors,2025-05-31,17465.57,INR,Consulting retainer
INV-0004405,Echo Electronics,2025-10-09,115488.81,INR,Office supplies
INV-0004406,Evergreen Supplies,2025-08-24,104683.32,INR,Hardware purchase
INV-0004407,Vertex Retail,2025-06-04,164959.23,INR,Insurance premium
INV-0004408,Pine IT Services,2025-09-27,157767.82,INR,Software subscription
INV-0004409,Topaz Security,2025-08-19,8556.44,INR,Telecom usage
INV-0004410,Olive Agro,2025-04-27,9307.21,INR,Monthly service fee
INV-0004411,ACME Corp,2025-10-07,52626.42,INR,Logistics charge
INV-0004412,Topaz Security,2025-07-18,127515.25,INR,Hardware purchase
INV-0004413,Sapphire Finance,2025-08-31,55378.32,INR,Consulting retainer
INV-0004414,Crimson Textiles,2025-07-26,112818.8,INR,Logistics charge
INV-0004415,Aurora Systems,2025-05-29,159641.18,INR,Logistics charge
INV-0004416,Silverline Hotels,2025-07-24,132434.12,INR,Software subscription
INV-0004417,Marble Interiors,2025-06-03,157135.41,INR,Telecom usage
INV-0004418,Raven Tools,2025-05-01,110732.39,INR,Monthly service fee
INV-0004419,Titan Beverages,2025-08-19,11080.83,INR,Logistics charge
INV-0004420,Quasar Digital,2025-08-04,120619.45,INR,Office supplies
INV-0004421,Stellar Insurance,2025-07-20,157411.38,INR,Monthly service fee
INV-0004422,Glide Technologies,2025-09-27,155833.45,INR,Consulting retainer
INV-0004423,Astra Labs,2025-05-07,12612.0,INR,Monthly service fee
INV-0004424,Delta Engineering,2025-07-30,50936.62,INR,Hardware purchase
INV-0004425,Lumen Power,2025-09-03,147831.99,INR,Insurance premium
INV-0004426,Titan Beverages,2025-06-26,192449.33,INR,Consulting retainer
INV-0004427,Lumen Power,2025-08-20,99940.22,INR,Logistics charge
INV-0004428,Mango Mobility,2025-06-09,75928.54,INR,Logistics charge
INV-0004429,Mango Mobility,2025-10-03,13301.1,INR,Insurance premium
INV-0004430,Quasar Digital,2025-05-30,134763.46,INR,Consulting retainer
INV-0004431,Coral Resorts,2025-08-01,124005.4,INR,Insurance premium
INV-0004432,Raven Tools,2025-06-03,104583.83,INR,Insurance premium
INV-0004433,Aurora Systems,2025-07-06,32139.28,INR,Logistics charge
INV-0004434,Aurora Systems,2025-05-24,73967.17,INR,Telecom usage
INV-0004435,Apollo Health,2025-05-17,62262.21,INR,Insurance premium
INV-0004436,Nimbus Soft,2025-08-17,174752.12,INR,Telecom usage
INV-0004437,Evergreen Supplies,2025-09-29,78281.23,INR,Software subscription
INV-0004438,Summit Paper,2025-07-25,151652.77,INR,Monthly service fee
INV-0004439,Trident Media,2025-08-02,157837.47,INR,Software subscription
INV-0004440,Amber Healthcare,2025-09-07,136795.09,INR,Insurance premium
INV-0004441,Zenith Apparel,2025-04-26,133898.54,INR,Office supplies
INV-0004442,Topaz Security,2025-07-08,82532.73,INR,Insurance premium
INV-0004443,Evergreen Supplies,2025-08-30,115354.03,INR,Monthly service fee
INV-0004444,Glide Technologies,2025-06-17,146290.62,INR,Software subscription
INV-0004445,Quasar Digital,2025-09-10,139632.53,INR,Consulting retainer
INV-0004446,Nova Travels,2025-07-14,145236.19,INR,Consulting retainer
INV-0004447,Olive Agro,2025-09-24,166434.8,INR,Monthly service fee
INV-0004448,Zephyr Foods,2025-10-14,68315.84,INR,Insurance premium
INV-0004449,Zephyr Foods,2025-10-01,11975.92,INR,Insurance premium
INV-0004450,Quasar Digital,2025-06-12,183338.94,INR,Logistics charge
INV-0004451,Summit Paper,2025-07-20,39268.62,INR,Insurance premium
INV-0004452,Vortex Metals,2025-07-10,176754.31,INR,Hardware purchase
INV-0004453,Crimson Textiles,2025-06-16,161437.65,INR,Hardware purchase
INV-0004454,Nimbus Soft,2025-05-15,142405.45,INR,Office supplies
INV-0004455,Mango Mobility,2025-08-18,144389.72,INR,Hardware purchase
INV-0004456,Crescent Books,2025-05-03,121488.07,INR,Logistics charge
INV-0004457,Quasar Digital,2025-09-19,18738.03,INR,Logistics charge
INV-0004458,Falcon Couriers,2025-06-15,27374.04,INR,Software subscription
INV-0004459,Cobalt Energy,2025-05-01,176535.36,INR,Monthly service fee
INV-0004460,Raven Tools,2025-05-10,191264.01,INR,Office supplies
INV-0004461,Summit Paper,2025-07-13,198288.68,INR,Hardware purchase
INV-0004462,Olive Agro,2025-08-27,171746.5,INR,Monthly service fee
